correct,misspelled
proportions,propotions
proprietary,propietary
proprietary,proprietory
proselytizing,proseletyzing
protagonist,protaganist
protagonists,protaganists
protuberance,protruberance
provided,provded
pseudonym,pseudonyn
pseudonymous,pseudononymous
psychic,psyhic
psychology,psycology
publicly,publically
pumpkin,pumkin
purposely,purposedly
pursue,persue
pursuing,persuing
pursuit,persuit
putting,puting
quantity,quantaty
quantity,quantitiy
quarantine,quarantaine
quickly,quicklyu
quiet,qtuie
quiet,qutie
quite,qtuie
quite,qutie
quizzes,quizes
rabbinical,rabinnical
ratify,radify
realised,relized
realized,relized
really,erally
really,raelly
really,realy
really,realyl
really,relaly
recall,reacll
receded,receeded
receding,receeding
receipt,reciept
receive,recieve
received,recieved
receiver,reciever
receivers,recievers
receives,recieves
receiving,recieving
recipient,recepient
recipient,recipiant
recipients,recepients
recipients,recipiants
recognize,recogize
recommend,reccomend
recommend,reccommend
recommend,recomend
recommended,reccomended
recommended,reccommended
recommended,recomended
recommending,reccomending
recommending,reccommending
recommending,recomending
recommends,recomends
reconciliation,reconcilation
reconnaissance,reconaissance
reconnaissance,reconnaissence
record,recrod
recreational,recrational
recurring,reccuring
reevaluated,revaluated
reference,referrence
reference,refference
referral,referal
referred,refered
referred,reffered
referring,refering
refers,referrs
refrigerator,refridgerator
refusal,refusla
regular,regluar
regularly,reguarly
regularly,regularily
rehearsal,rehersal
relationship,relatiopnship
relatively,relativly
relevance,relevence
relevant,relevent
relieve,releive
relieved,releived
religious,religeous
religious,religous
remember,remeber
remembrance,rememberance
remembrance,remembrence
reminiscent,reminescent
remnant,reminent
renown,reknown
renowned,reknowned
repartition,repatition
repentance,repentence
repentant,repentent
repetition,repatition
repetition,repetion
representative,representive
representatives,representives
required,recquired
resemblance,resemblence
resemblance,ressemblance
resemblance,ressemblence
resemble,ressemble
resembled,ressembled
resembling,ressembling
reside,recide
resided,recided
resident,recident
residents,recidents
residing,reciding
resistance,resistence
resistant,resistent
resistible,resistable
response,reponse
response,responce
responsibility,responnsibilty
responsible,reponsible
restaurant,restaraunt
restaurant,resteraunt
restaurant,restraunt
restaurants,restaraunts
restaurants,resteraunts
restoration,restauration
restraint,restraunt
resurrecting,resurecting
resurrection,ressurection
retaliated,retalitated
retaliation,retalitation
reversible,reversable
revolutionary,revolutionar
rewrite,rewriet
rhyme,rhymme
rhythm,rhythem
rhythm,rhythim
rhythm,rythem
rhythm,rythim
rhythm,rythm
ridiculous,rediculous
rigorous,rigourous
rigour,rigeur
ringing,rininging
rococo,rococco
room-mate,roomate
roommate,roomate
roughly,rougly
rule,rulle
sacrifice,sacrafice
safety,saftey
salary,salery
sandwich,sandwhich
sassy,sasy
satellite,satelite
satellite,sattelite
satellites,satelites
satellites,sattelites
satyr,sotyr
scalable,scaleable
schedule,schedual
scholastic,scholarstic
sclera,clera
script,scirpt
script,scripot
scroll,scoll
secede,seceed
seceded,secceeded
seceded,seceeded
secretary,secratary
secretary,secretery
seize,sieze
seized,siezed
seizing,siezing
seizure,siezure
seizures,siezures
sense,sence
separate,seperate
separated,seperated
separately,seperately
separates,seperates
separating,seperating
separation,seperation
sepulcher,sepulchure
sepulcher,sepulcre
sepulchre,sepulchure
sepulchre,sepulcre
sergeant,sargant
several,severeal
severely,severley
shadow,shaddow
sheath,sheat
sheet,sheat
shining,shineing
should,shoudl
should,sould
shouldn't,shouldnt
sidereal,sedereal
sidereal,sideral
siege,seige
signatories,signitories
signatory,signitory
significantly,signifantly
significantly,significently
similar,similiar
similar,simmilar
similarity,similiarity
similarly,similarily
simpler,simplier
simply,simpley
simultaneous,simultanous
since,sicne
since,sinse
sincerely,sincerley
sines,sinse
singsong,singsog
size,sieze
sized,siezed
sizing,siezing
sold,sould
soldiers,soliders
soliloquy,soliliquy
solitary,solatary
sophisticated,sophicated
sophisticated,suphisticated
sophomore,sophmore
sound,soudn
sounds,soudns
south,sourth
southern,sourthern
souvenir,souvenier
souvenirs,souveniers
sovereign,soverign
sovereignty,sovereignity
sovereignty,soverignity
specialised,speciallized
specialized,speciallized
specific,specif
specify,specif
specimen,speciman
spectacular,spectauclar
speech,speach
spermatozoa,spermatozoan
spermatozoon,spermatozoan
sponsor,sponser
sponsored,sponzored
spontaneous,spontanous
spread,spreaded
start,strat
statement,statment
stories,storeis
stories,storise
story,sotry
story,stopry
story,stoyr
strand,strnad
strange,stange
strata,strat
strategic,startegic
strategies,startegies
strategies,stradegies
strategy,startegy
strategy,stradegy
strength,strenght
strengthen,strenghen
strengthen,strenghten
strengthened,strenghened
strengthened,strenghtened
strengthening,strenghening
strengthening,strenghtening
strenuous,strenous
strictest,strictist
stringent,stingent
strongest,stornegst
structure,stucture
structured,stuctured
stubbornness,stubborness
study,studdy
stylus,stilus
subsidiary,subsidary
subsidiary,subsiduary
substance,substace
substantial,substatial
subterranean,subterranian
subtract,substract
subtracted,substracted
subtracting,substracting
subtraction,substraction
subtracts,substracts
succeed,suceed
succeeded,secceeded
succeeded,seceeded
succeeded,suceeded
succeeding,suceeding
succeeds,suceeds
success,sucess
successes,sucesses
successful,succesful
successful,successfull
successful,sucesful
successful,sucessfull
successfully,succesfully
successfully,succesfuly
successfully,sucesfully
successfully,sucesfuly
successfully,sucessfully
successfully,sucessfuly
succession,succesion
succession,sucesion
succession,sucession
successive,succesive
successive,sucessive
sufficient,sufficent
sufficiently,sufficently
suffrage,sufferage
summary,sumary
superintendent,superintendant
supersede,supercede
superseded,superceded
supplanted,surplanted
support,wupport
suppose,supose
supposed,suposed
supposedly,suposedly
supposes,suposes
supposing,suposing
suppress,supress
suppressed,supressed
suppressed,surpressed
suppresses,supresses
suppressing,supressing
surely,surley
surly,surley
surprise,suprise
surprise,suprize
surprised,suprised
surprised,suprized
surprised,surprized
surprising,suprising
surprising,suprizing
surprising,surprizing
surprisingly,suprisingly
surprisingly,suprizingly
surprisingly,surprizingly
surrendered,surrended
surreptitious,surrepetitious
surreptitious,surreptious
surreptitiously,surrepetitiously
surreptitiously,surreptiously
surround,suround
surrounded,surounded
surrounded,surrended
surrounding,surounding
surroundings,suroundings
surrounds,surounds
surveyor,surveyer
survivors,survivers
susceptible,suseptible
swear,swaer
swears,swaers
swimming,swiming
symmetric,symmetral
symmetrical,symetrical
symmetrically,symetrically
symmetrically,symmetricaly
symmetry,symetry
synonymous,synonomous
syphilis,syphyllis
syrup,syrap
takes,tkaes
taking,tkaing
talked,talekd
talking,tlaking
targeted,targetted
targeting,targetting
taste,tast
tattoos,tattooes
taxonomic,taxanomic
taxonomy,taxanomy
technician,techician
technicians,techicians
temperament,temperment
temperate,temparate
temperature,temperture
tendencies,tendancies
tendency,tendancy
tennis_player,tennisplayer
tentacle,tenacle
tentacles,tenacles
terrestrial,terrestial
territories,terriories
territory,terriory
terrorist,territorist
that,thgat
that,tyhat
theater,theather
theatre,theather
their,ther
their,theri
their,thier
themselves,themselfs
theologian,theologist
there,ther
these,theese
thickening,thikning
thief,theif
thieves,theives
thing,thign
thing,thnig
things,thigns
things,thigsn
things,thnigs
think,thikn
think,thiunk
thinking,thikning
thinks,thikns
third,thrid
thoroughly,throughly
those,ethose
those,thsoe
threshold,threshhold
through,throught
throughout,throught
time,timne
time,tiome
tobacco,tobbaco
today,todya
today's,todays
tolerance,tolerence
tomatoes,tomatos
tome,tiome
tomorrow,tommorow
tomorrow,tommorrow
tonight,tongiht
torch,tourch
toroidal,toriodal
touch,tourch
toward,towrad
traditionally,traditionaly
traffic,trafic
trafficked,trafficed
transcendence,transcendance
transcendent,trancendent
transcendent,transcendant
transcendental,transcendentational
transcending,trancending
transcending,transending
transcribing,transcripting
transcription,transcripting
transferred,transfered
transferring,transfering
translator,translater
translators,translaters
transmissible,transmissable
tremolo,tremelo
trilogy,triology
troops,troups
troupes,troups
truly,truely
trunk,turnk
turnkey,turnk
tyranny,tyrany
tyranny,tyrrany
ubiquitous,ubiquitious
uncertainty,uncertainity
unconscious,unconcious
unconsciousness,unconciousness
unconventional,unconvential
undecidable,undecideable
unfortunately,unforetunately
unfortunately,unfortunatly
unilateral,unilatreal
unilaterally,unilatreally
universities,univeristies
universities,univesities
university,univeristy
university,univesity
unnecessarily,unneccesarily
unnecessarily,unneccessarily
unnecessarily,unnecesarily
unnecessary,unecessary
unnecessary,unneccessary
unnecessary,unnecesary
unpleasant,unplesant
unrepentant,unrepentent
unsubstantiated,unsubstanciated
unsuccessful,unsuccessfull
unsuccessful,unsucesful
unsuccessful,unsucessfull
unsuccessfully,unsucesfuly
unsuccessfully,unsucessfully
unsurprised,unsuprised
unsurprised,unsuprized
unsurprised,unsurprized
unsurprising,unsuprising
unsurprising,unsuprizing
unsurprising,unsurprizing
until,untill
unusable,unuseable
unused,unsed
unwieldy,unweildly
unwieldy,unwieldly
usage,useage
used,unsed
useful,usefull
usefully,usefuly
using,useing
usually,usally
usually,usualy
vacuum,vaccum
vagina,agina
valuable,valuble
valuable,valueable
varieties,varities
variety,varity
vegetable,vegitable
vegetables,vegitables
vengeance,vengance
venomous,venemous
veranda,meranda
verification,verfication
vicinity,vacinity
vigorous,vigourous
vigour,vigeur
vilify,villify
villain,villian
villain,villin
villein,villin
villi,villin
visible,visable
visibly,visably
visiting,visting
volcano,volcanoe
voluntary,volontary
volunteer,volonteer
volunteer,volounteer
volunteered,volonteered
volunteered,volounteered
volunteering,volonteering
volunteering,volounteering
volunteers,volonteers
volunteers,volounteers
wanted,wnated
wants,wnats
warrant,warrent
wasn't,wasnt
weaponry,weaponary
weird,wierd
wherever,whereever
which,whcih
which,whic
which,whihc
which,wich
while,hwile
whole,hwole
whole,wohle
wholly,wholy
wield,weild
wielded,weilded
wild,weild
will,wiull
witch,wich
with,witht
withdraw,withdrawl
withdrawal,withdrawl
women's,womens
working,wokring
working,wroking
worsened,worstened
would,woudl
write,rwite
write,wriet
writing,wirting
written,writen
wrote,wroet
years,eyars
years,yeasr
years,yeras
years,yersa
america,ameraca
america,amercia
american,ameracan
april,apirl
austrian,austrain
badcock's,badcock
bechuanaland,bechuarnia_land
canada,canda
chautauqua,chatacqua
chautauqua,chataqua
chautauqua,chataque
chautauqua,chattakqua
chautauqua,chauetouequa
chautauqua,chautaqua
chautauqua,chautauchua
chautauqua,chautiqua
chautauqua,chautqua
chautauqua,cheautauqua
chautauqua,chitaqua
chautauqua,chitauqua
chautauqua,shataqua
chautauqua,catauqua
chautauqua,chatauqua
chautauqua,chautaucua
christ,crist
christian,christain
christmas,chrismas
christmas,christ_mas
christmas,christmis
christmas,cristmus
christmas,cristmas
cinderella,cinderrella
december,decmber
december,desember
dracula's,draculla's
eastwood,estwood
english,inglish
february,feburary
february,feburay
french,franch
french,fench
french,freach
friday,firday
hallowe'en,hallowen
hitler,hitlar
ireland,irland
irish,iresh
january,januery
los_angeles,las_angles
luke's,luks
mayfield,mayfeild
mediterranean,meditterranean
monday,munday
october,octber
pyrenean,pyrannean
samaritan,samariton
saturday,satuarday
scots,scotts
september,septenber
september,septmber
spanish,spanich
sunday,sanday
swedish,sweedish
tuesday,teusday
tuesday,tusday
tuesday,tuseday
victorian,vitiorian
wednesday,wedensday
welsh,wesh
x-rays,exrays
a_bit,abit
a_few,afew
a_little,alittle
a_look,alook
