correct,misspelled
bookcase,bookcace
special,cpecial
manufacturer,manufakturer
magnify,megnify
spectator,cpectator
intended,intendede
listener,listenar
softness,coftness
remonstrate,remonstrote
knowledge,knolwedge
trust,trsut
within,witihn
isolate,isolata
premier,premiere
elastic,ilastic
sharp,sherp
earth,eatrh
never,nevre
demonstration,demonctration
aloud,alaud
exhilarating,xehilarating
sadness,sidness
marked,markede
quantity,quatnity
correctness,correctnecs
latecomer,latacomer
dependent,dpeendent
soliloquy,coliloquy
fraction,frcation
stomachache,ctomachache
genomically,genomikally
author,aothor
surname,curname
revolutionary,reovlutionary
kinetic,kenetic
observe,boserve
leaven,liaven
promptly,pormptly
behalf,ebhalf
anthropological,anthropologikal
lung,leng
sightseeing,cightseeing
mystify,myctify
hazardous,hazardouc
evenly,evelny
tool,tol
shatter,shitter
trample,trapmle
reenact,roenact
lane,laen
span,cpan
envisage,nevisage
obedience,obedienke
salmon,slamon
provincial,proivncial
individualism,individaalism
systematic,systemtaic
pyre,pyro
skylark,skyalrk
uninteresting,uninterecting
sweep,swepe
classroom,classroem
corn,carn
lyrical,lyrocal
electronic,elektronic
disappearance,disappoarance
systematic,systemutic
contractual,contarctual
thin,thine
intellectual,intellektual
curry,cury
drought,droguht
airline,airlin
backyard,bakcyard
dictionary,dcitionary
hospitable,hospitalbe
infect,infict
visual,vicual
fatigue,fatigu
strike,ctrike
kill,kil
associated,associatad
prohibitively,prohibitiveli
thirteen,thirteene
oval,ovale
settee,cettee
temperamental,temperaemntal
facsimile,ficsimile
platform,platfomr
chiselled,chiseled
additionally,addutionally
anxiety,inxiety
countless,countles
lawmaker,lawmakir
manipulate,manipulat
noisily,neisily
microwave,micrawave
render,ernder
couple,coople
comet,comut
chuckle,chickle
dressed,dressid
mother,mothere
snowboard,snowbaord
effort,efort
pallet,pallte
east,eact
sneak,cneak
testimony,testimany
blubbery,blubery
rosy,rusy
thus,thos
programming,programing
toothbrush,toothbruch
indeed,indeud
magnetically,mugnetically
tacit,takit
pump,pomp
assimilate,sasimilate
supplier,suplier
antithesis,antithseis
menu,menue
mislead,misleud
opinion,opinione
cosset,cocset
shoplifting,shopliftnig
reap,repa
vacation,vactaion
rhythmic,rhythmec
generally,gunerally
lamp,lmap
sustainable,ssutainable
bunch,bunkh
plague,plogue
unemployment,unemploiment
unsure,usnure
pursuit,purcuit
daughter,dauhgter
drill,dril
unnervingly,unervingly
probably,probbaly
election,alection
unjustly,unjuctly
absorb,absirb
enthuse,anthuse
reporter,repotrer
design,dasign
lousy,lausy
duty,dtuy
historical,hictorical
miniature,miniatur
interrogative,onterrogative
globe,glob
indicate,indikate
adjustment,adjustmant
bubbly,bubly
secularly,secularyl
forbidden,firbidden
anchor,ancohr
shipping,chipping
resource,resoerce
leaflet,leoflet
picky,pikky
assumption,asumption
missile,micsile
relevant,rleevant
detrimentally,detrimentalli
structurally,structurolly
scope,csope
proximity,proximety
mostly,motsly
bearded,bearedd
blank,blonk
nutrient,untrient
regrettably,rgerettably
romance,rmoance
cellist,celist
fissure,fisure
stay,ctay
iceman,ikeman
dissemination,disseminataon
sense,esnse
glow,gluw
denotation,denotatoon
tortoiseshell,tortoiseshel
script,scrept
obvious,obviouc
tame,tam
humour,humeur
cane,cnae
tautly,tiutly
physical,fysical
medium,midium
leavening,elavening
ball,boll
fitness,ftiness
electricity,elektricity
interval,intervel
angular,angulare
purposeful,parposeful
invariably,inviriably
evil,eivl
quality,qiality
verse,evrse
battery,batery
frantically,frnatically
painful,painfal
ramp,rump
remorselessly,remirselessly
brim,brime
miss,muss
rosy,rocy
bind,ibnd
violence,violnece
truly,trily
component,componnet
chaotic,chiotic
salve,aslve
mile,milu
reliable,reliuble
wide,wede
charity,kharity
baseball,basbeall
barber,barbir
crop,krop
mess,mecs
lost,loct
public,publik
jarring,jaring
table,tuble
sympathetic,cympathetic
ranger,rangere
whirlwind,wherlwind
presupposition,presipposition
walk,welk
shift,shuft
corona,carona
problem,probleme
ecstatically,ecstatucally
subcontinent,cubcontinent
glimpse,glimpsa
stay,stey
cosset,coset
inhabitant,inahbitant
fruit,fruti
humorous,humorouc
candidly,candodly
unusualness,unusualnes
pity,ipty
somehow,samehow
vandal,vandul
adjust,adjsut
pottery,ptotery
storyteller,storytiller
winter,witner
temper,etmper
deadline,deadlin
unmanageable,unmanageabl
eloquent,aloquent
confirmation,confiramtion
wherever,wherevre
barometer,barometere
consciousness,consciousenss
incongruous,incongruouc
relax,relox
ridge,rudge
abnormal,abnormale
indignity,indginity
ceaseless,ceaseles
penetrate,penetrat
blackboard,bleckboard
carrier,carreir
enforce,unforce
relative,relativi
cure,curu
afterward,afterawrd
bicycle,bicylce
elderly,edlerly
encourage,enkourage
newly,niwly
return,retirn
suburbia,suburbie
confrontationally,confrentationally
herself,ehrself
balanced,balanked
indefinitely,indefiniteli
rebuke,rebuku
feeling,foeling
remaining,remaniing
adopted,odopted
comet,komet
unsettle,uncettle
luggage,luggagu
conscience,concsience
extensively,extencively
entrance,entracne
luckily,ulckily
resist,recist
purify,purofy
narrative,narative
drawback,drawbakk
sock,cock
elite,elit
babysitter,babysittur
loosely,looesly
perform,performe
swimming,swiming
digest,dagest
catastrophic,cutastrophic
overtime,overtim
pipe,piep
hapless,hepless
critically,crutically
enhance,enhanke
nostalgically,nostalgicaly
revenge,reveng
joke,joek
pasta,pasat
card,acrd
octogenarian,oktogenarian
amazingly,amzaingly
exile,exil
hockey,hcokey
denote,dentoe
thumb,tuhmb
bidding,biddnig
enormous,enormoos
interruption,interruptione
comfortably,comforatbly
hastily,hastliy
coastal,coastla
scythe,csythe
congregate,congregati
classify,clacsify
engine,engnie
impeccable,impecable
booth,both
minus,minuc
fever,fevur
harmony,harmnoy
cottage,cittage
collaborator,colaborator
continual,contenual
outbreak,outbraek
businesswoman,busineswoman
guideline,guiedline
crease,creace
crowd,rcowd
amusement,amucement
scuba,csuba
paramedic,paramedci
heartbreaking,heartbreakinge
preserve,perserve
mediocre,medicore
elude,elud
industry,indsutry
weekly,weekli
rite,rtie
overthrow,ovorthrow
celebration,kelebration
importantly,importantyl
preindustrial,preinductrial
angsty,ongsty
nowadays,nowadayc
domestic,domustic
speak,cpeak
founder,foundere
dark,durk
replacement,replakement
order,roder
exclusion,excluison
gook,gok
reggae,regga
thriller,thriler
armed,armede
depravity,depravuty
rewrite,rowrite
underage,underag
coconut,koconut
unpleasant,unpleacant
performance,pirformance
rhinoceros,rhinoceroc
karaoke,karaike
turbulence,turbulenec
scribble,scribblu
opponent,oppanent
knit,knet
recuperative,rekuperative
chocolate,hcocolate
deceptive,dekeptive
infringe,infringo
persecution,persecutino
suitor,siitor
breathe,breath
guidance,guidonce
remark,remurk
medicine,medicane
assimilation,assmiilation
clench,klench
tail,tali
mediation,modiation
destructive,destrutcive
floor,floer
room,romo
asset,asest
interest,interect
cynical,kynical
punitive,punitiv
machine,machini
biotechnology,biotechonlogy
hindsight,hindcight
gravitate,gravitat
accommodate,iccommodate
bulky,belky
skyscraper,sksycraper
critic,crituc
disagreement,disagerement
nonchalant,nonchalunt
ignominiously,ignoimniously
wistfully,wictfully
metal,metale
worm,wurm
authoritative,authoritatove
route,rout
presumably,presimably
comprehensive,comprehansive
monk,omnk
dictator,dictetor
expire,exipre
check,kheck
statesman,statesmna
creepy,kreepy
embarrassed,embarassed
salon,salin
foggy,feggy
timid,tiimd
impersonation,impresonation
cyberpet,kyberpet
transportation,trancportation
buzzer,buzzere
unexpected,unexpekted
habitant,habitante
embarrass,embarass
concerned,koncerned
reply,repli
mood,mod
idiom,idiome
possessor,possesosr
fear,feare
camel,kamel
sword,cword
ironic,ironik
crime,cirme
terrace,terraca
memorial,memoreal
hobby,hobbi
cheat,kheat
evenly,ivenly
foggy,fogy
suitable,suitalbe
thrill,thrull
skate,ckate
grievance,grievancu
recording,ercording
share,shrae
indefinitely,indefiniteli
frank,frakn
moral,mroal
impressionistic,impressionsitic
lemonade,lemonadi
cinema,icnema
population,pouplation
lick,likc
caution,catuion
rendering,renderinge
beautifully,beautifelly
counterproductive,kounterproductive
gender,gendere
stimulation,stimluation
trek,terk
gene,egne
wide,wude
regain,reguin
valentine,valentin
journal,journale
format,formate
generously,generoucly
merger,mergere
consonant,consenant
bore,bure
phase,fase
rumble,rumbl
banking,bankang
sociable,cociable
expand,exapnd
maple,malpe
instantaneously,enstantaneously
huddle,huddla
appear,eppear
defy,defi
divergent,divegrent
noisily,noiisly
deal,deale
correctly,currectly
adorable,adorabl
arise,aries
regulate,regulata
nobleman,noblemane
represent,reprusent
prison,pruson
directly,direktly
comedy,comady
chop,hcop
debate,debat
organic,organik
fabled,fablde
soil,siil
advanced,advanecd
explosion,explosiin
attributive,attributiv
bookshelf,boikshelf
apron,aprone
shore,chore
colloquial,colloquila
accurately,akcurately
inheritance,inheritanco
heifer,heiefr
prospective,procpective
seem,seim
contract,cnotract
capacious,acpacious
gruesome,greusome
dissident,disident
unite,untie
bookshelf,bokshelf
restore,ristore
girlfriend,girflriend
nose,nsoe
seeker,seekre
setback,setbock
mercantile,mercantale
calamitous,claamitous
representative,representtaive
revenue,revenua
soybean,soybena
deed,eded
flexible,flexibla
inform,enform
confront,confrunt
lousy,loucy
runaway,runuway
complete,complute
expense,xepense
grand,rgand
globe,glob
psychiatric,psychietric
guideline,giudeline
town,towne
christian,christina
early,ealry
profound,prfoound
means,meanc
restorative,rectorative
presumably,prseumably
farmland,farmlande
injury,injruy
unusually,unucually
flexibility,flexibiliti
verisimilitude,vericimilitude
reproduce,reproduec
disquieting,disuqieting
practically,rpactically
elaboration,elaboratione
distressing,dictressing
utterly,uttelry
motionless,moitonless
telltale,telltala
forbidden,forbodden
schedule,cchedule
pork,porke
rarely,rarley
forestry,forostry
ignore,ignor
environmental,envrionmental
batch,batkh
type,tpye
greeting,grieting
attentive,attentave
contagion,kontagion
ignominiously,ignominioucly
catalyst,caatlyst
obtain,ebtain
terrify,terify
exciting,exkiting
certification,kertification
mischief,mischiof
paywall,paiwall
another,anothere
stability,stabilety
unemployed,unemploied
underwater,underwaetr
isle,esle
deal,dela
ventilate,ventilato
motionless,motionlecs
smart,cmart
significant,signiifcant
immensely,immencely
twisted,twistde
gang,gnag
goodwill,goidwill
assist,asist
compliment,kompliment
booklet,booklit
companion,companoon
fiddler,fiddlere
slap,slpa
shout,shaut
frequently,fraquently
contempt,kontempt
recluse,reculse
spiral,cpiral
taste,tatse
tickle,tikkle
collect,kollect
occupational,ocupational
calamity,kalamity
microwave,mikrowave
telescopically,teliscopically
plastic,plasitc
correct,corect
wreck,wruck
that,thet
exhilaration,exhiluration
correspondence,correspondance
departure,departuri
domination,dominatione
unsustainable,unsustainoble
essence,ussence
startlingly,stratlingly
console,concole
allow,allowe
remarkable,remerkable
dynasty,dynacty
elated,ealted
teaching,teakhing
openly,openli
single,cingle
factory,faktory
acutely,acotely
incident,incidont
phone,phune
opposition,oposition
pendulous,pendulouc
steadily,cteadily
nobleman,nolbeman
stoicism,stoicasm
nuclear,nucleer
rarely,rraely
maternalistic,matenralistic
collaborate,colluborate
indicate,inidcate
drawer,drwaer
retina,rteina
superficially,cuperficially
subdivision,subdivsiion
understand,undesrtand
that,thate
reckon,reckno
demolish,demolich
enviable,unviable
unbearable,unbearabl
plane,plani
small,smal
timidity,timiditi
strand,ctrand
inflate,inflat
pedestrian,pedectrian
cloudy,lcoudy
dirt,dart
zoology,zoologi
dwarfism,dwarfsim
shimmer,shimmre
hearted,heartede
inconvenient,inkonvenient
verse,versu
gossip,gocsip
shake,sheke
sink,cink
moving,movang
topple,tople
histrionic,hsitrionic
shipwreck,chipwreck
popular,populare
detrimentally,detrimentalli
examinee,ixaminee
perseverance,perceverance
serene,cerene
disturb,dsiturb
mumble,mumbel
invisible,nivisible
alone,laone
synonym,cynonym
microwave,microwove
terrified,terified
extension,extencion
chair,chiir
gardener,garedner
instant,anstant
commission,commissiun
prescribe,rpescribe
nose,nosa
mate,maet
conversation,conversatoin
greet,gruet
accurate,acucrate
disappointing,dicappointing
weary,weari
poison,poicon
smoothly,smeothly
gnaw,gnow
tetchy,tetkhy
their,theire
visible,visibla
agonize,agonuze
patchily,pitchily
nervous,enrvous
exactness,eaxctness
output,outpat
copyright,kopyright
stressed,stressod
third,therd
resilience,resilienec
opposed,apposed
management,menagement
bust,best
stockpile,stockpilu
circulate,kirculate
work,werk
camping,campign
meeting,meetinge
weak,weake
witness,witnass
wristwatch,wristwotch
relief,releif
reggae,reggea
secular,secilar
perfectly,perfektly
companion,kompanion
history,hitsory
marry,marri
chemical,chomical
dislike,disliek
abolish,abloish
possessor,pussessor
conservative,conservativi
insurance,incurance
activity,actovity
breathe,breathu
barrier,barriir
quote,qaote
wagon,wagone
allegorical,allegorikal
bring,bringe
overturn,overturne
stand,ctand
forfeiture,forfeitur
sandwich,snadwich
underline,underlnie
radiation,raditaion
hobby,ohbby
patriot,petriot
portable,portabl
laugh,lau
light,ilght
paternal,ptaernal
glasses,glassas
studio,ctudio
location,lcoation
precise,precisi
painter,paniter
urgent,urgnet
flour,fluor
successfully,cuccessfully
surgery,curgery
science,ccience
fanatically,fantaically
gorgeous,gogreous
brewery,berwery
blurt,blurte
outline,outlnie
champagne,champagnu
etching,etkhing
diminish,diminich
scholarly,scholerly
code,ocde
president,prosident
disappoint,disapoint
equable,equeble
stressful,stresful
classy,calssy
university,univarsity
psychologist,pcychologist
arcane,arcnae
carbon,carbun
nutrient,nutriente
average,avreage
sparkle,spurkle
bourbon,beurbon
unforeseen,unfroeseen
assertion,acsertion
quiet,quite
gape,gipe
interviewer,interviewere
exotically,exotikally
channel,khannel
dictionary,dicitonary
intersection,intercection
disorder,dusorder
inconvenient,inconvonient
sport,spotr
occasional,ocasional
cooler,kooler
mirror,mriror
structurally,structuraly
tablespoon,tablespion
unrest,unrist
microphone,microfone
present,precent
tasty,tacty
wallet,wlalet
anthropological,anthrpoological
analogy,analogi
ritual,ritaal
mother,mether
generate,generat
untangled,untanglod
tropical,tropikal
liberal,liberul
referent,referant
gradual,graduale
meaninglessly,meaninglecsly
dull,dlul
gravitation,garvitation
coffee,cuffee
proscription,proscruption
humour,humoar
allegory,allegori
wealth,wealthe
desirable,deisrable
operation,operatione
superficially,superficoally
deficiency,deficienyc
spuriously,cpuriously
sailor,salior
euphoria,euforia
linen,linene
harbour,harboru
usual,usula
must,muts
malfunction,malfunktion
procedure,prcoedure
bout,boet
commemorate,kommemorate
parochial,parokhial
impersonation,imperconation
wallet,walet
gender,gendere
scissors,scisors
immortality,immurtality
resource,resoucre
depressing,depressung
scuba,ccuba
impolite,impoliet
consign,concign
technically,techncially
infringe,infring
mourn,muurn
spoil,psoil
beneath,benuath
simultaneous,cimultaneous
rolling,roling
crisis,cricis
genre,ganre
feign,feigne
fierce,fierke
killing,kliling
council,cuuncil
conception,concpetion
cultish,ucltish
tremendous,tremendouc
outcome,outcume
monkey,monkei
bumper,bumpere
midwife,miwdife
sausage,saasage
backup,bcakup
adaptable,adatpable
curate,curatu
intransitive,entransitive
corporate,curporate
intellect,intelect
fuel,fule
morality,mirality
revelatory,revealtory
gate,gaet
churn,khurn
grandma,grandmo
axiom,aximo
assume,acsume
first,firct
artificially,artificialy
friendship,friendhsip
presenter,prasenter
soar,coar
capsule,capsulo
fool,fol
ambassador,ambsasador
overcoat,voercoat
restaurant,rectaurant
ecstatically,cestatically
connote,konnote
accidentally,accodentally
mean,meun
consideration,cinsideration
countless,ocuntless
descriptive,descripteve
nascent,nuscent
unrelated,enrelated
forth,forthe
waterfront,watefrront
